# q=  0.00000000E+00  0.00000000E+00  0.10000000E-02  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
    2088     -0.17445645E-03     -0.17663973E-03     -0.18437351E-03     -0.44299011E-03
    2089     -0.17445732E-03     -0.17663973E-03     -0.18443889E-03     -0.44299011E-03
    2090     -0.17445850E-03     -0.17663973E-03     -0.18452006E-03     -0.44299011E-03
    2091     -0.17445971E-03     -0.17663973E-03     -0.18458253E-03     -0.44299011E-03
    2092     -0.17446083E-03     -0.17663973E-03     -0.18464165E-03     -0.44299011E-03
    2093     -0.17446161E-03     -0.17663973E-03     -0.18468493E-03     -0.44299011E-03
    2094     -0.17446273E-03     -0.17663973E-03     -0.18474552E-03     -0.44299011E-03
    2095     -0.17446384E-03     -0.17663973E-03     -0.18479981E-03     -0.44299011E-03
    2096     -0.17446587E-03     -0.17663973E-03     -0.18489586E-03     -0.44299011E-03
    2097     -0.17446714E-03     -0.17663973E-03     -0.18494964E-03     -0.44299011E-03
    2098     -0.17446953E-03     -0.17663973E-03     -0.18507883E-03     -0.44299011E-03
    2099     -0.17447098E-03     -0.17663973E-03     -0.18514993E-03     -0.44299011E-03
    2100     -0.17447380E-03     -0.17663973E-03     -0.18528618E-03     -0.44299011E-03
    2101     -0.17447568E-03     -0.17663973E-03     -0.18537388E-03     -0.44299011E-03
    2102     -0.17447699E-03     -0.17663973E-03     -0.18542713E-03     -0.44299011E-03
    2103     -0.17447886E-03     -0.17663973E-03     -0.18551398E-03     -0.44299011E-03
    2104     -0.17448035E-03     -0.17663973E-03     -0.18558835E-03     -0.44299011E-03
    2105     -0.17448224E-03     -0.17663973E-03     -0.18567389E-03     -0.44299011E-03
    2106     -0.17448375E-03     -0.17663973E-03     -0.18573711E-03     -0.44299011E-03
    2107     -0.17448599E-03     -0.17663973E-03     -0.18583238E-03     -0.44299011E-03
    2108     -0.17448724E-03     -0.17663973E-03     -0.18588206E-03     -0.44299011E-03
    2109     -0.17448824E-03     -0.17663973E-03     -0.18593567E-03     -0.44299011E-03
    2110     -0.17448980E-03     -0.17663973E-03     -0.18600528E-03     -0.44299011E-03
    2111     -0.17449163E-03     -0.17663973E-03     -0.18609107E-03     -0.44299011E-03
    2112     -0.17449341E-03     -0.17663973E-03     -0.18615894E-03     -0.44299011E-03
    2113     -0.17449506E-03     -0.17663973E-03     -0.18622936E-03     -0.44299011E-03
    2114     -0.17449598E-03     -0.17663973E-03     -0.18627491E-03     -0.44299011E-03
    2115     -0.17449722E-03     -0.17663973E-03     -0.18632834E-03     -0.44299011E-03
    2116     -0.17449896E-03     -0.17663973E-03     -0.18641725E-03     -0.44299011E-03
    2117     -0.17450022E-03     -0.17663973E-03     -0.18647437E-03     -0.44299011E-03
    2118     -0.17450250E-03     -0.17663973E-03     -0.18657343E-03     -0.44299011E-03
    2119     -0.17450445E-03     -0.17663973E-03     -0.18666519E-03     -0.44299011E-03
    2120     -0.17450529E-03     -0.17663973E-03     -0.18670322E-03     -0.44299011E-03
    2121     -0.17450699E-03     -0.17663973E-03     -0.18677523E-03     -0.44299011E-03
    2122     -0.17450787E-03     -0.17663973E-03     -0.18682458E-03     -0.44299011E-03
    2123     -0.17450881E-03     -0.17663973E-03     -0.18687650E-03     -0.44299011E-03
    2124     -0.17450973E-03     -0.17663973E-03     -0.18692033E-03     -0.44299011E-03
    2125     -0.17451074E-03     -0.17663973E-03     -0.18697290E-03     -0.44299011E-03
    2126     -0.17451143E-03     -0.17663973E-03     -0.18701250E-03     -0.44299011E-03
    2127     -0.17451226E-03     -0.17663973E-03     -0.18705313E-03     -0.44299011E-03
    2128     -0.17451293E-03     -0.17663973E-03     -0.18708768E-03     -0.44299011E-03
    2129     -0.17451358E-03     -0.17663973E-03     -0.18711890E-03     -0.44299011E-03
    2130     -0.17451413E-03     -0.17663973E-03     -0.18714469E-03     -0.44299011E-03
    2131     -0.17451464E-03     -0.17663973E-03     -0.18717144E-03     -0.44299011E-03
    2132     -0.17451522E-03     -0.17663973E-03     -0.18720004E-03     -0.44299011E-03
    2133     -0.17451581E-03     -0.17663973E-03     -0.18722563E-03     -0.44299011E-03
    2134     -0.17451638E-03     -0.17663973E-03     -0.18725275E-03     -0.44299011E-03
    2135     -0.17451723E-03     -0.17663973E-03     -0.18729414E-03     -0.44299011E-03
    2136     -0.17451803E-03     -0.17663973E-03     -0.18733012E-03     -0.44299011E-03
    2137     -0.17451870E-03     -0.17663973E-03     -0.18736469E-03     -0.44299011E-03
    2138     -0.17451950E-03     -0.17663973E-03     -0.18740344E-03     -0.44299011E-03
    2139     -0.17452027E-03     -0.17663973E-03     -0.18744247E-03     -0.44299011E-03
    2140     -0.17452103E-03     -0.17663973E-03     -0.18747678E-03     -0.44299011E-03
    2141     -0.17452161E-03     -0.17663973E-03     -0.18750675E-03     -0.44299011E-03
    2142     -0.17452201E-03     -0.17663973E-03     -0.18753265E-03     -0.44299011E-03
    2143     -0.17452256E-03     -0.17663973E-03     -0.18756260E-03     -0.44299011E-03
    2144     -0.17452318E-03     -0.17663973E-03     -0.18758940E-03     -0.44299011E-03
    2145     -0.17452370E-03     -0.17663973E-03     -0.18761956E-03     -0.44299011E-03
    2146     -0.17452427E-03     -0.17663973E-03     -0.18765098E-03     -0.44299011E-03
    2147     -0.17452496E-03     -0.17663973E-03     -0.18768282E-03     -0.44299011E-03
    2148     -0.17452568E-03     -0.17663973E-03     -0.18771561E-03     -0.44299011E-03
    2149     -0.17452625E-03     -0.17663973E-03     -0.18774258E-03     -0.44299011E-03
    2150     -0.17452690E-03     -0.17663973E-03     -0.18777191E-03     -0.44299011E-03
    2151     -0.17452729E-03     -0.17663973E-03     -0.18779517E-03     -0.44299011E-03
    2152     -0.17452818E-03     -0.17663973E-03     -0.18782909E-03     -0.44299011E-03
    2153     -0.17452872E-03     -0.17663973E-03     -0.18786069E-03     -0.44299011E-03
    2154     -0.17452934E-03     -0.17663973E-03     -0.18788918E-03     -0.44299011E-03
    2155     -0.17452975E-03     -0.17663973E-03     -0.18791390E-03     -0.44299011E-03
    2156     -0.17453046E-03     -0.17663973E-03     -0.18794444E-03     -0.44299011E-03
    2157     -0.17453117E-03     -0.17663973E-03     -0.18797478E-03     -0.44299011E-03
    2158     -0.17453182E-03     -0.17663973E-03     -0.18800433E-03     -0.44299011E-03
    2159     -0.17453245E-03     -0.17663973E-03     -0.18803830E-03     -0.44299011E-03
    2160     -0.17453311E-03     -0.17663973E-03     -0.18807641E-03     -0.44299011E-03
    2161     -0.17453376E-03     -0.17663973E-03     -0.18810829E-03     -0.44299011E-03
    2162     -0.17453429E-03     -0.17663973E-03     -0.18814198E-03     -0.44299011E-03
    2163     -0.17453511E-03     -0.17663973E-03     -0.18818722E-03     -0.44299011E-03
    2164     -0.17453587E-03     -0.17663973E-03     -0.18823116E-03     -0.44299011E-03
    2165     -0.17453662E-03     -0.17663973E-03     -0.18827240E-03     -0.44299011E-03
    2166     -0.17453745E-03     -0.17663973E-03     -0.18831793E-03     -0.44299011E-03
    2167     -0.17453827E-03     -0.17663973E-03     -0.18836162E-03     -0.44299011E-03
    2168     -0.17453949E-03     -0.17663973E-03     -0.18841964E-03     -0.44299011E-03
    2169     -0.17454052E-03     -0.17663973E-03     -0.18846910E-03     -0.44299011E-03
    2170     -0.17454158E-03     -0.17663973E-03     -0.18852611E-03     -0.44299011E-03
    2171     -0.17454247E-03     -0.17663973E-03     -0.18858110E-03     -0.44299011E-03
    2172     -0.17454353E-03     -0.17663973E-03     -0.18864354E-03     -0.44299011E-03
    2173     -0.17454484E-03     -0.17663973E-03     -0.18869954E-03     -0.44299011E-03
    2174     -0.17454618E-03     -0.17663973E-03     -0.18876844E-03     -0.44299011E-03
    2175     -0.17454732E-03     -0.17663973E-03     -0.18882815E-03     -0.44299011E-03
    2176     -0.17454848E-03     -0.17663973E-03     -0.18887667E-03     -0.44299011E-03
    2177     -0.17454950E-03     -0.17663973E-03     -0.18892618E-03     -0.44299011E-03
    2178     -0.17455046E-03     -0.17663973E-03     -0.18897243E-03     -0.44299011E-03
    2179     -0.17455191E-03     -0.17663973E-03     -0.18903893E-03     -0.44299011E-03
    2180     -0.17455326E-03     -0.17663973E-03     -0.18910206E-03     -0.44299011E-03
    2181     -0.17455451E-03     -0.17663973E-03     -0.18917890E-03     -0.44299011E-03
    2182     -0.17455609E-03     -0.17663973E-03     -0.18925231E-03     -0.44299011E-03
    2183     -0.17455733E-03     -0.17663973E-03     -0.18930947E-03     -0.44299011E-03
    2184     -0.17455845E-03     -0.17663973E-03     -0.18937074E-03     -0.44299011E-03
    2185     -0.17456054E-03     -0.17663973E-03     -0.18946968E-03     -0.44299011E-03
    2186     -0.17456209E-03     -0.17663973E-03     -0.18955516E-03     -0.44299011E-03
    2187     -0.17456475E-03     -0.17663973E-03     -0.18966029E-03     -0.44299011E-03
    2188     -0.17456623E-03     -0.17663973E-03     -0.18973081E-03     -0.44299011E-03
    2189     -0.17456835E-03     -0.17663973E-03     -0.18983862E-03     -0.44299011E-03
    2190     -0.17457023E-03     -0.17663973E-03     -0.18992357E-03     -0.44299011E-03
    2191     -0.17457109E-03     -0.17663973E-03     -0.18996915E-03     -0.44299011E-03
    2192     -0.17457177E-03     -0.17663973E-03     -0.19001214E-03     -0.44299011E-03
    2193     -0.17457346E-03     -0.17663973E-03     -0.19008842E-03     -0.44299011E-03
    2194     -0.17457435E-03     -0.17663973E-03     -0.19013787E-03     -0.44299011E-03
    2195     -0.17457515E-03     -0.17663973E-03     -0.19018418E-03     -0.44299011E-03
    2196     -0.17457596E-03     -0.17663973E-03     -0.19023031E-03     -0.44299011E-03
    2197     -0.17457679E-03     -0.17663973E-03     -0.19028599E-03     -0.44299011E-03
    2198     -0.17457790E-03     -0.17663973E-03     -0.19033446E-03     -0.44299011E-03
    2199     -0.17457874E-03     -0.17663973E-03     -0.19038243E-03     -0.44299011E-03
    2200     -0.17457999E-03     -0.17663973E-03     -0.19043908E-03     -0.44299011E-03
    2201     -0.17458052E-03     -0.17663973E-03     -0.19046926E-03     -0.44299011E-03
    2202     -0.17458159E-03     -0.17663973E-03     -0.19052143E-03     -0.44299011E-03
    2203     -0.17458292E-03     -0.17663973E-03     -0.19059126E-03     -0.44299011E-03
    2204     -0.17458379E-03     -0.17663973E-03     -0.19063048E-03     -0.44299011E-03
    2205     -0.17458419E-03     -0.17663973E-03     -0.19065411E-03     -0.44299011E-03
    2206     -0.17458511E-03     -0.17663973E-03     -0.19069536E-03     -0.44299011E-03
    2207     -0.17458610E-03     -0.17663973E-03     -0.19073926E-03     -0.44299011E-03
    2208     -0.17458744E-03     -0.17663973E-03     -0.19081126E-03     -0.44299011E-03
    2209     -0.17458822E-03     -0.17663973E-03     -0.19085330E-03     -0.44299011E-03
    2210     -0.17458903E-03     -0.17663973E-03     -0.19089207E-03     -0.44299011E-03
    2211     -0.17458967E-03     -0.17663973E-03     -0.19092730E-03     -0.44299011E-03
    2212     -0.17459043E-03     -0.17663973E-03     -0.19096781E-03     -0.44299011E-03
    2213     -0.17459152E-03     -0.17663973E-03     -0.19103596E-03     -0.44299011E-03
    2214     -0.17459221E-03     -0.17663973E-03     -0.19107716E-03     -0.44299011E-03
    2215     -0.17459284E-03     -0.17663973E-03     -0.19112052E-03     -0.44299011E-03
    2216     -0.17459377E-03     -0.17663973E-03     -0.19117090E-03     -0.44299011E-03
    2217     -0.17459468E-03     -0.17663973E-03     -0.19121672E-03     -0.44299011E-03
    2218     -0.17459545E-03     -0.17663973E-03     -0.19126494E-03     -0.44299011E-03
    2219     -0.17459640E-03     -0.17663973E-03     -0.19131875E-03     -0.44299011E-03
    2220     -0.17459819E-03     -0.17663973E-03     -0.19141392E-03     -0.44299011E-03
    2221     -0.17459976E-03     -0.17663973E-03     -0.19151506E-03     -0.44299011E-03
    2222     -0.17460082E-03     -0.17663973E-03     -0.19157765E-03     -0.44299011E-03
    2223     -0.17460222E-03     -0.17663973E-03     -0.19165814E-03     -0.44299011E-03
    2224     -0.17460326E-03     -0.17663973E-03     -0.19171579E-03     -0.44299011E-03
    2225     -0.17460463E-03     -0.17663973E-03     -0.19178675E-03     -0.44299011E-03
    2226     -0.17460565E-03     -0.17663973E-03     -0.19184990E-03     -0.44299011E-03
    2227     -0.17460675E-03     -0.17663973E-03     -0.19191415E-03     -0.44299011E-03
    2228     -0.17460759E-03     -0.17663973E-03     -0.19196127E-03     -0.44299011E-03
    2229     -0.17460846E-03     -0.17663973E-03     -0.19200497E-03     -0.44299011E-03
    2230     -0.17460959E-03     -0.17663973E-03     -0.19205689E-03     -0.44299011E-03
    2231     -0.17461056E-03     -0.17663973E-03     -0.19210401E-03     -0.44299011E-03
    2232     -0.17461167E-03     -0.17663973E-03     -0.19216254E-03     -0.44299011E-03
    2233     -0.17461292E-03     -0.17663973E-03     -0.19222421E-03     -0.44299011E-03
    2234     -0.17461370E-03     -0.17663973E-03     -0.19226756E-03     -0.44299011E-03
    2235     -0.17461540E-03     -0.17663973E-03     -0.19235891E-03     -0.44299011E-03
    2236     -0.17461650E-03     -0.17663973E-03     -0.19240649E-03     -0.44299011E-03
    2237     -0.17461752E-03     -0.17663973E-03     -0.19244707E-03     -0.44299011E-03
    2238     -0.17461871E-03     -0.17663973E-03     -0.19251615E-03     -0.44299011E-03
    2239     -0.17462006E-03     -0.17663973E-03     -0.19258577E-03     -0.44299011E-03
    2240     -0.17462106E-03     -0.17663973E-03     -0.19263138E-03     -0.44299011E-03
    2241     -0.17462255E-03     -0.17663973E-03     -0.19271209E-03     -0.44299011E-03
    2242     -0.17462333E-03     -0.17663973E-03     -0.19275157E-03     -0.44299011E-03
    2243     -0.17462508E-03     -0.17663973E-03     -0.19285100E-03     -0.44299011E-03
    2244     -0.17462587E-03     -0.17663973E-03     -0.19288824E-03     -0.44299011E-03
    2245     -0.17462699E-03     -0.17663973E-03     -0.19294552E-03     -0.44299011E-03
    2246     -0.17462797E-03     -0.17663973E-03     -0.19298931E-03     -0.44299011E-03
    2247     -0.17462870E-03     -0.17663973E-03     -0.19302323E-03     -0.44299011E-03
    2248     -0.17462940E-03     -0.17663973E-03     -0.19306065E-03     -0.44299011E-03
    2249     -0.17463042E-03     -0.17663973E-03     -0.19310088E-03     -0.44299011E-03
    2250     -0.17463135E-03     -0.17663973E-03     -0.19314464E-03     -0.44299011E-03
    2251     -0.17463203E-03     -0.17663973E-03     -0.19318012E-03     -0.44299011E-03
    2252     -0.17463287E-03     -0.17663973E-03     -0.19321950E-03     -0.44299011E-03
    2253     -0.17463389E-03     -0.17663973E-03     -0.19327184E-03     -0.44299011E-03
    2254     -0.17463472E-03     -0.17663973E-03     -0.19331870E-03     -0.44299011E-03
    2255     -0.17463574E-03     -0.17663973E-03     -0.19338401E-03     -0.44299011E-03
    2256     -0.17463653E-03     -0.17663973E-03     -0.19342889E-03     -0.44299011E-03
    2257     -0.17463740E-03     -0.17663973E-03     -0.19348172E-03     -0.44299011E-03
    2258     -0.17463828E-03     -0.17663973E-03     -0.19353667E-03     -0.44299011E-03
    2259     -0.17463896E-03     -0.17663973E-03     -0.19358182E-03     -0.44299011E-03
    2260     -0.17463985E-03     -0.17663973E-03     -0.19363420E-03     -0.44299011E-03
    2261     -0.17464059E-03     -0.17663973E-03     -0.19368012E-03     -0.44299011E-03
    2262     -0.17464136E-03     -0.17663973E-03     -0.19372918E-03     -0.44299011E-03
    2263     -0.17464234E-03     -0.17663973E-03     -0.19377029E-03     -0.44299011E-03
    2264     -0.17464289E-03     -0.17663973E-03     -0.19380386E-03     -0.44299011E-03
    2265     -0.17464317E-03     -0.17663973E-03     -0.19382411E-03     -0.44299011E-03
    2266     -0.17464367E-03     -0.17663973E-03     -0.19385792E-03     -0.44299011E-03
    2267     -0.17464428E-03     -0.17663973E-03     -0.19389722E-03     -0.44299011E-03
    2268     -0.17464486E-03     -0.17663973E-03     -0.19393196E-03     -0.44299011E-03
    2269     -0.17464564E-03     -0.17663973E-03     -0.19396837E-03     -0.44299011E-03
    2270     -0.17464650E-03     -0.17663973E-03     -0.19400881E-03     -0.44299011E-03
    2271     -0.17464726E-03     -0.17663973E-03     -0.19405728E-03     -0.44299011E-03
    2272     -0.17464808E-03     -0.17663973E-03     -0.19410238E-03     -0.44299011E-03
    2273     -0.17464885E-03     -0.17663973E-03     -0.19413850E-03     -0.44299011E-03
    2274     -0.17465033E-03     -0.17663973E-03     -0.19422491E-03     -0.44299011E-03
    2275     -0.17465195E-03     -0.17663973E-03     -0.19432079E-03     -0.44299011E-03
    2276     -0.17465332E-03     -0.17663973E-03     -0.19439847E-03     -0.44299011E-03
    2277     -0.17465448E-03     -0.17663973E-03     -0.19446521E-03     -0.44299011E-03
    2278     -0.17465572E-03     -0.17663973E-03     -0.19454427E-03     -0.44299011E-03
    2279     -0.17465756E-03     -0.17663973E-03     -0.19465660E-03     -0.44299011E-03
    2280     -0.17465880E-03     -0.17663973E-03     -0.19472934E-03     -0.44299011E-03
    2281     -0.17466050E-03     -0.17663973E-03     -0.19482159E-03     -0.44299011E-03
    2282     -0.17466152E-03     -0.17663973E-03     -0.19488239E-03     -0.44299011E-03
    2283     -0.17466263E-03     -0.17663973E-03     -0.19495385E-03     -0.44299011E-03
    2284     -0.17466334E-03     -0.17663973E-03     -0.19499715E-03     -0.44299011E-03
    2285     -0.17466490E-03     -0.17663973E-03     -0.19509230E-03     -0.44299011E-03
    2286     -0.17466561E-03     -0.17663973E-03     -0.19513518E-03     -0.44299011E-03
    2287     -0.17466679E-03     -0.17663973E-03     -0.19520718E-03     -0.44299011E-03
    2288     -0.17466749E-03     -0.17663973E-03     -0.19525038E-03     -0.44299011E-03
    2289     -0.17466896E-03     -0.17663973E-03     -0.19533760E-03     -0.44299011E-03
    2290     -0.17466978E-03     -0.17663973E-03     -0.19538307E-03     -0.44299011E-03
    2291     -0.17467094E-03     -0.17663973E-03     -0.19544280E-03     -0.44299011E-03
    2292     -0.17467167E-03     -0.17663973E-03     -0.19547654E-03     -0.44299011E-03
    2293     -0.17467307E-03     -0.17663973E-03     -0.19555659E-03     -0.44299011E-03
    2294     -0.17467400E-03     -0.17663973E-03     -0.19560903E-03     -0.44299011E-03
    2295     -0.17467453E-03     -0.17663973E-03     -0.19563782E-03     -0.44299011E-03
    2296     -0.17467550E-03     -0.17663973E-03     -0.19568240E-03     -0.44299011E-03
    2297     -0.17467624E-03     -0.17663973E-03     -0.19572408E-03     -0.44299011E-03
    2298     -0.17467716E-03     -0.17663973E-03     -0.19578463E-03     -0.44299011E-03
    2299     -0.17467809E-03     -0.17663973E-03     -0.19583030E-03     -0.44299011E-03
    2300     -0.17467865E-03     -0.17663973E-03     -0.19586835E-03     -0.44299011E-03
    2301     -0.17467920E-03     -0.17663973E-03     -0.19589812E-03     -0.44299011E-03
    2302     -0.17467981E-03     -0.17663973E-03     -0.19593712E-03     -0.44299011E-03
    2303     -0.17468128E-03     -0.17663973E-03     -0.19602576E-03     -0.44299011E-03
    2304     -0.17468222E-03     -0.17663973E-03     -0.19608240E-03     -0.44299011E-03
    2305     -0.17468305E-03     -0.17663973E-03     -0.19612780E-03     -0.44299011E-03
    2306     -0.17468369E-03     -0.17663973E-03     -0.19617125E-03     -0.44299011E-03
    2307     -0.17468438E-03     -0.17663973E-03     -0.19620976E-03     -0.44299011E-03
    2308     -0.17468514E-03     -0.17663973E-03     -0.19624528E-03     -0.44299011E-03
    2309     -0.17468593E-03     -0.17663973E-03     -0.19628056E-03     -0.44299011E-03
    2310     -0.17468691E-03     -0.17663973E-03     -0.19633303E-03     -0.44299011E-03
    2311     -0.17468774E-03     -0.17663973E-03     -0.19638407E-03     -0.44299011E-03
    2312     -0.17468966E-03     -0.17663973E-03     -0.19647438E-03     -0.44299011E-03
    2313     -0.17469069E-03     -0.17663973E-03     -0.19652459E-03     -0.44299011E-03
    2314     -0.17469155E-03     -0.17663973E-03     -0.19657569E-03     -0.44299011E-03
    2315     -0.17469250E-03     -0.17663973E-03     -0.19662684E-03     -0.44299011E-03
    2316     -0.17469342E-03     -0.17663973E-03     -0.19668638E-03     -0.44299011E-03
    2317     -0.17469401E-03     -0.17663973E-03     -0.19672224E-03     -0.44299011E-03
    2318     -0.17469589E-03     -0.17663973E-03     -0.19681485E-03     -0.44299011E-03
    2319     -0.17469696E-03     -0.17663973E-03     -0.19688150E-03     -0.44299011E-03
    2320     -0.17469826E-03     -0.17663973E-03     -0.19694511E-03     -0.44299011E-03
    2321     -0.17469978E-03     -0.17663973E-03     -0.19702801E-03     -0.44299011E-03
    2322     -0.17470058E-03     -0.17663973E-03     -0.19707466E-03     -0.44299011E-03
    2323     -0.17470162E-03     -0.17663973E-03     -0.19713436E-03     -0.44299011E-03
    2324     -0.17470254E-03     -0.17663973E-03     -0.19718904E-03     -0.44299011E-03
    2325     -0.17470344E-03     -0.17663973E-03     -0.19723522E-03     -0.44299011E-03
    2326     -0.17470413E-03     -0.17663973E-03     -0.19726973E-03     -0.44299011E-03
    2327     -0.17470537E-03     -0.17663973E-03     -0.19733529E-03     -0.44299011E-03
    2328     -0.17470593E-03     -0.17663973E-03     -0.19737031E-03     -0.44299011E-03
    2329     -0.17470670E-03     -0.17663973E-03     -0.19740911E-03     -0.44299011E-03
    2330     -0.17470748E-03     -0.17663973E-03     -0.19745400E-03     -0.44299011E-03
    2331     -0.17470811E-03     -0.17663973E-03     -0.19748992E-03     -0.44299011E-03
    2332     -0.17470897E-03     -0.17663973E-03     -0.19754131E-03     -0.44299011E-03
    2333     -0.17470968E-03     -0.17663973E-03     -0.19757833E-03     -0.44299011E-03
    2334     -0.17471074E-03     -0.17663973E-03     -0.19764134E-03     -0.44299011E-03
    2335     -0.17471167E-03     -0.17663973E-03     -0.19769057E-03     -0.44299011E-03
    2336     -0.17471212E-03     -0.17663973E-03     -0.19772322E-03     -0.44299011E-03
    2337     -0.17471282E-03     -0.17663973E-03     -0.19775849E-03     -0.44299011E-03
    2338     -0.17471363E-03     -0.17663973E-03     -0.19780276E-03     -0.44299011E-03
    2339     -0.17471441E-03     -0.17663973E-03     -0.19784747E-03     -0.44299011E-03
    2340     -0.17471505E-03     -0.17663973E-03     -0.19788134E-03     -0.44299011E-03
    2341     -0.17471563E-03     -0.17663973E-03     -0.19791706E-03     -0.44299011E-03
    2342     -0.17471629E-03     -0.17663973E-03     -0.19795746E-03     -0.44299011E-03
    2343     -0.17471709E-03     -0.17663973E-03     -0.19800214E-03     -0.44299011E-03
    2344     -0.17471740E-03     -0.17663973E-03     -0.19802509E-03     -0.44299011E-03
    2345     -0.17471800E-03     -0.17663973E-03     -0.19806020E-03     -0.44299011E-03
    2346     -0.17471858E-03     -0.17663973E-03     -0.19808842E-03     -0.44299011E-03
    2347     -0.17471902E-03     -0.17663973E-03     -0.19811589E-03     -0.44299011E-03
    2348     -0.17471960E-03     -0.17663973E-03     -0.19814699E-03     -0.44299011E-03
    2349     -0.17472035E-03     -0.17663973E-03     -0.19818472E-03     -0.44299011E-03
    2350     -0.17472100E-03     -0.17663973E-03     -0.19821748E-03     -0.44299011E-03
    2351     -0.17472166E-03     -0.17663973E-03     -0.19824545E-03     -0.44299011E-03
    2352     -0.17472233E-03     -0.17663973E-03     -0.19828634E-03     -0.44299011E-03
    2353     -0.17472306E-03     -0.17663973E-03     -0.19832088E-03     -0.44299011E-03
    2354     -0.17472393E-03     -0.17663973E-03     -0.19836322E-03     -0.44299011E-03
    2355     -0.17472456E-03     -0.17663973E-03     -0.19839803E-03     -0.44299011E-03
    2356     -0.17472532E-03     -0.17663973E-03     -0.19843776E-03     -0.44299011E-03
    2357     -0.17472614E-03     -0.17663973E-03     -0.19847741E-03     -0.44299011E-03
    2358     -0.17472675E-03     -0.17663973E-03     -0.19851475E-03     -0.44299011E-03
    2359     -0.17472737E-03     -0.17663973E-03     -0.19854764E-03     -0.44299011E-03
    2360     -0.17472817E-03     -0.17663973E-03     -0.19858702E-03     -0.44299011E-03
    2361     -0.17472880E-03     -0.17663973E-03     -0.19862414E-03     -0.44299011E-03
    2362     -0.17472953E-03     -0.17663973E-03     -0.19865957E-03     -0.44299011E-03
    2363     -0.17472993E-03     -0.17663973E-03     -0.19868661E-03     -0.44299011E-03
    2364     -0.17473066E-03     -0.17663973E-03     -0.19873075E-03     -0.44299011E-03
    2365     -0.17473144E-03     -0.17663973E-03     -0.19877362E-03     -0.44299011E-03
    2366     -0.17473198E-03     -0.17663973E-03     -0.19880986E-03     -0.44299011E-03
    2367     -0.17473263E-03     -0.17663973E-03     -0.19883791E-03     -0.44299011E-03
    2368     -0.17473341E-03     -0.17663973E-03     -0.19887226E-03     -0.44299011E-03
    2369     -0.17473405E-03     -0.17663973E-03     -0.19890641E-03     -0.44299011E-03
    2370     -0.17473456E-03     -0.17663973E-03     -0.19893554E-03     -0.44299011E-03
    2371     -0.17473524E-03     -0.17663973E-03     -0.19896417E-03     -0.44299011E-03
    2372     -0.17473579E-03     -0.17663973E-03     -0.19899315E-03     -0.44299011E-03
    2373     -0.17473609E-03     -0.17663973E-03     -0.19901700E-03     -0.44299011E-03
    2374     -0.17473683E-03     -0.17663973E-03     -0.19906112E-03     -0.44299011E-03
    2375     -0.17473743E-03     -0.17663973E-03     -0.19909044E-03     -0.44299011E-03
    2376     -0.17473812E-03     -0.17663973E-03     -0.19912054E-03     -0.44299011E-03
    2377     -0.17473887E-03     -0.17663973E-03     -0.19915892E-03     -0.44299011E-03
    2378     -0.17473974E-03     -0.17663973E-03     -0.19919749E-03     -0.44299011E-03
    2379     -0.17474044E-03     -0.17663973E-03     -0.19924186E-03     -0.44299011E-03
    2380     -0.17474114E-03     -0.17663973E-03     -0.19927478E-03     -0.44299011E-03
    2381     -0.17474189E-03     -0.17663973E-03     -0.19931121E-03     -0.44299011E-03
    2382     -0.17474252E-03     -0.17663973E-03     -0.19934897E-03     -0.44299011E-03
    2383     -0.17474313E-03     -0.17663973E-03     -0.19938639E-03     -0.44299011E-03
    2384     -0.17474387E-03     -0.17663973E-03     -0.19942463E-03     -0.44299011E-03
    2385     -0.17474447E-03     -0.17663973E-03     -0.19946495E-03     -0.44299011E-03
    2386     -0.17474495E-03     -0.17663973E-03     -0.19949479E-03     -0.44299011E-03
    2387     -0.17474544E-03     -0.17663973E-03     -0.19952681E-03     -0.44299011E-03
    2388     -0.17474602E-03     -0.17663973E-03     -0.19956289E-03     -0.44299011E-03
    2389     -0.17474684E-03     -0.17663973E-03     -0.19960889E-03     -0.44299011E-03
    2390     -0.17474730E-03     -0.17663973E-03     -0.19963935E-03     -0.44299011E-03
    2391     -0.17474790E-03     -0.17663973E-03     -0.19967661E-03     -0.44299011E-03
    2392     -0.17474859E-03     -0.17663973E-03     -0.19971831E-03     -0.44299011E-03
    2393     -0.17474924E-03     -0.17663973E-03     -0.19975440E-03     -0.44299011E-03
    2394     -0.17474990E-03     -0.17663973E-03     -0.19978852E-03     -0.44299011E-03
    2395     -0.17475069E-03     -0.17663973E-03     -0.19983084E-03     -0.44299011E-03
    2396     -0.17475156E-03     -0.17663973E-03     -0.19986885E-03     -0.44299011E-03
    2397     -0.17475251E-03     -0.17663973E-03     -0.19991824E-03     -0.44299011E-03
    2398     -0.17475315E-03     -0.17663973E-03     -0.19994820E-03     -0.44299011E-03
    2399     -0.17475380E-03     -0.17663973E-03     -0.19997491E-03     -0.44299011E-03
    2400     -0.17475465E-03     -0.17663973E-03     -0.20001926E-03     -0.44299011E-03
    2401     -0.17475546E-03     -0.17663973E-03     -0.20006485E-03     -0.44299011E-03
    2402     -0.17475631E-03     -0.17663973E-03     -0.20010888E-03     -0.44299011E-03
    2403     -0.17475693E-03     -0.17663973E-03     -0.20014527E-03     -0.44299011E-03
