# q=  0.00000000E+00  0.00000000E+00  0.10000000E-02  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
    2551     -0.15795691E-03     -0.15966421E-03     -0.20837351E-03     -0.44331282E-03
    2552     -0.15795836E-03     -0.15966421E-03     -0.20842814E-03     -0.44331282E-03
    2553     -0.15795984E-03     -0.15966421E-03     -0.20849557E-03     -0.44331282E-03
    2554     -0.15796186E-03     -0.15966421E-03     -0.20857412E-03     -0.44331282E-03
    2555     -0.15796368E-03     -0.15966421E-03     -0.20864333E-03     -0.44331282E-03
    2556     -0.15796650E-03     -0.15966421E-03     -0.20874909E-03     -0.44331282E-03
    2557     -0.15796835E-03     -0.15966421E-03     -0.20882893E-03     -0.44331282E-03
    2558     -0.15796968E-03     -0.15966421E-03     -0.20888944E-03     -0.44331282E-03
    2559     -0.15797195E-03     -0.15966421E-03     -0.20897678E-03     -0.44331282E-03
    2560     -0.15797353E-03     -0.15966421E-03     -0.20904829E-03     -0.44331282E-03
    2561     -0.15797647E-03     -0.15966421E-03     -0.20917087E-03     -0.44331282E-03
    2562     -0.15797968E-03     -0.15966421E-03     -0.20927907E-03     -0.44331282E-03
    2563     -0.15798155E-03     -0.15966421E-03     -0.20936804E-03     -0.44331282E-03
    2564     -0.15798401E-03     -0.15966421E-03     -0.20946271E-03     -0.44331282E-03
    2565     -0.15798625E-03     -0.15966421E-03     -0.20954505E-03     -0.44331282E-03
    2566     -0.15798773E-03     -0.15966421E-03     -0.20960900E-03     -0.44331282E-03
    2567     -0.15799115E-03     -0.15966421E-03     -0.20972245E-03     -0.44331282E-03
    2568     -0.15799488E-03     -0.15966421E-03     -0.20985115E-03     -0.44331282E-03
    2569     -0.15799673E-03     -0.15966421E-03     -0.20992653E-03     -0.44331282E-03
    2570     -0.15799906E-03     -0.15966421E-03     -0.21002423E-03     -0.44331282E-03
    2571     -0.15800299E-03     -0.15966421E-03     -0.21016218E-03     -0.44331282E-03
    2572     -0.15800571E-03     -0.15966421E-03     -0.21026864E-03     -0.44331282E-03
    2573     -0.15800827E-03     -0.15966421E-03     -0.21038138E-03     -0.44331282E-03
    2574     -0.15800991E-03     -0.15966421E-03     -0.21046139E-03     -0.44331282E-03
    2575     -0.15801124E-03     -0.15966421E-03     -0.21052274E-03     -0.44331282E-03
    2576     -0.15801358E-03     -0.15966421E-03     -0.21062433E-03     -0.44331282E-03
    2577     -0.15801559E-03     -0.15966421E-03     -0.21072365E-03     -0.44331282E-03
    2578     -0.15801683E-03     -0.15966421E-03     -0.21078721E-03     -0.44331282E-03
    2579     -0.15801875E-03     -0.15966421E-03     -0.21087347E-03     -0.44331282E-03
    2580     -0.15801979E-03     -0.15966421E-03     -0.21093308E-03     -0.44331282E-03
    2581     -0.15802133E-03     -0.15966421E-03     -0.21100230E-03     -0.44331282E-03
    2582     -0.15802271E-03     -0.15966421E-03     -0.21106878E-03     -0.44331282E-03
    2583     -0.15802420E-03     -0.15966421E-03     -0.21115066E-03     -0.44331282E-03
    2584     -0.15802636E-03     -0.15966421E-03     -0.21124836E-03     -0.44331282E-03
    2585     -0.15802735E-03     -0.15966421E-03     -0.21130096E-03     -0.44331282E-03
    2586     -0.15803004E-03     -0.15966421E-03     -0.21143234E-03     -0.44331282E-03
    2587     -0.15803187E-03     -0.15966421E-03     -0.21153102E-03     -0.44331282E-03
    2588     -0.15803391E-03     -0.15966421E-03     -0.21164033E-03     -0.44331282E-03
    2589     -0.15803546E-03     -0.15966421E-03     -0.21172350E-03     -0.44331282E-03
    2590     -0.15803690E-03     -0.15966421E-03     -0.21179884E-03     -0.44331282E-03
    2591     -0.15803795E-03     -0.15966421E-03     -0.21185555E-03     -0.44331282E-03
    2592     -0.15803937E-03     -0.15966421E-03     -0.21192482E-03     -0.44331282E-03
    2593     -0.15804123E-03     -0.15966421E-03     -0.21201035E-03     -0.44331282E-03
    2594     -0.15804237E-03     -0.15966421E-03     -0.21207505E-03     -0.44331282E-03
    2595     -0.15804417E-03     -0.15966421E-03     -0.21217594E-03     -0.44331282E-03
    2596     -0.15804565E-03     -0.15966421E-03     -0.21226294E-03     -0.44331282E-03
    2597     -0.15804691E-03     -0.15966421E-03     -0.21233292E-03     -0.44331282E-03
    2598     -0.15804873E-03     -0.15966421E-03     -0.21245797E-03     -0.44331282E-03
    2599     -0.15804968E-03     -0.15966421E-03     -0.21251880E-03     -0.44331282E-03
    2600     -0.15805087E-03     -0.15966421E-03     -0.21258977E-03     -0.44331282E-03
    2601     -0.15805262E-03     -0.15966421E-03     -0.21268860E-03     -0.44331282E-03
    2602     -0.15805382E-03     -0.15966421E-03     -0.21276020E-03     -0.44331282E-03
    2603     -0.15805520E-03     -0.15966421E-03     -0.21283276E-03     -0.44331282E-03
    2604     -0.15805666E-03     -0.15966421E-03     -0.21291414E-03     -0.44331282E-03
    2605     -0.15805795E-03     -0.15966421E-03     -0.21298301E-03     -0.44331282E-03
    2606     -0.15805908E-03     -0.15966421E-03     -0.21304714E-03     -0.44331282E-03
    2607     -0.15806066E-03     -0.15966421E-03     -0.21313208E-03     -0.44331282E-03
    2608     -0.15806198E-03     -0.15966421E-03     -0.21319853E-03     -0.44331282E-03
    2609     -0.15806292E-03     -0.15966421E-03     -0.21325639E-03     -0.44331282E-03
    2610     -0.15806415E-03     -0.15966421E-03     -0.21332477E-03     -0.44331282E-03
    2611     -0.15806527E-03     -0.15966421E-03     -0.21338523E-03     -0.44331282E-03
    2612     -0.15806691E-03     -0.15966421E-03     -0.21347494E-03     -0.44331282E-03
    2613     -0.15806809E-03     -0.15966421E-03     -0.21353821E-03     -0.44331282E-03
    2614     -0.15806934E-03     -0.15966421E-03     -0.21360524E-03     -0.44331282E-03
    2615     -0.15807065E-03     -0.15966421E-03     -0.21368110E-03     -0.44331282E-03
    2616     -0.15807181E-03     -0.15966421E-03     -0.21374548E-03     -0.44331282E-03
    2617     -0.15807385E-03     -0.15966421E-03     -0.21386433E-03     -0.44331282E-03
    2618     -0.15807494E-03     -0.15966421E-03     -0.21392601E-03     -0.44331282E-03
    2619     -0.15807636E-03     -0.15966421E-03     -0.21399833E-03     -0.44331282E-03
    2620     -0.15807815E-03     -0.15966421E-03     -0.21410763E-03     -0.44331282E-03
    2621     -0.15808036E-03     -0.15966421E-03     -0.21423842E-03     -0.44331282E-03
    2622     -0.15808274E-03     -0.15966421E-03     -0.21437400E-03     -0.44331282E-03
    2623     -0.15808475E-03     -0.15966421E-03     -0.21451709E-03     -0.44331282E-03
    2624     -0.15808638E-03     -0.15966421E-03     -0.21460781E-03     -0.44331282E-03
    2625     -0.15808900E-03     -0.15966421E-03     -0.21474594E-03     -0.44331282E-03
    2626     -0.15809211E-03     -0.15966421E-03     -0.21490507E-03     -0.44331282E-03
    2627     -0.15809399E-03     -0.15966421E-03     -0.21500054E-03     -0.44331282E-03
    2628     -0.15809635E-03     -0.15966421E-03     -0.21513808E-03     -0.44331282E-03
    2629     -0.15809856E-03     -0.15966421E-03     -0.21526957E-03     -0.44331282E-03
    2630     -0.15810146E-03     -0.15966421E-03     -0.21542535E-03     -0.44331282E-03
    2631     -0.15810484E-03     -0.15966421E-03     -0.21561238E-03     -0.44331282E-03
    2632     -0.15810699E-03     -0.15966421E-03     -0.21572245E-03     -0.44331282E-03
    2633     -0.15810917E-03     -0.15966421E-03     -0.21584441E-03     -0.44331282E-03
    2634     -0.15811149E-03     -0.15966421E-03     -0.21596546E-03     -0.44331282E-03
    2635     -0.15811339E-03     -0.15966421E-03     -0.21608512E-03     -0.44331282E-03
    2636     -0.15811482E-03     -0.15966421E-03     -0.21616653E-03     -0.44331282E-03
    2637     -0.15811628E-03     -0.15966421E-03     -0.21623528E-03     -0.44331282E-03
    2638     -0.15811793E-03     -0.15966421E-03     -0.21633090E-03     -0.44331282E-03
    2639     -0.15811935E-03     -0.15966421E-03     -0.21640957E-03     -0.44331282E-03
    2640     -0.15812043E-03     -0.15966421E-03     -0.21646745E-03     -0.44331282E-03
    2641     -0.15812248E-03     -0.15966421E-03     -0.21657394E-03     -0.44331282E-03
    2642     -0.15812415E-03     -0.15966421E-03     -0.21667593E-03     -0.44331282E-03
    2643     -0.15812574E-03     -0.15966421E-03     -0.21677572E-03     -0.44331282E-03
    2644     -0.15812703E-03     -0.15966421E-03     -0.21684718E-03     -0.44331282E-03
    2645     -0.15812879E-03     -0.15966421E-03     -0.21694937E-03     -0.44331282E-03
    2646     -0.15813048E-03     -0.15966421E-03     -0.21704517E-03     -0.44331282E-03
    2647     -0.15813179E-03     -0.15966421E-03     -0.21711278E-03     -0.44331282E-03
    2648     -0.15813305E-03     -0.15966421E-03     -0.21720173E-03     -0.44331282E-03
    2649     -0.15813401E-03     -0.15966421E-03     -0.21726718E-03     -0.44331282E-03
    2650     -0.15813518E-03     -0.15966421E-03     -0.21733988E-03     -0.44331282E-03
    2651     -0.15813619E-03     -0.15966421E-03     -0.21740728E-03     -0.44331282E-03
    2652     -0.15813692E-03     -0.15966421E-03     -0.21744900E-03     -0.44331282E-03
    2653     -0.15813789E-03     -0.15966421E-03     -0.21750659E-03     -0.44331282E-03
    2654     -0.15813884E-03     -0.15966421E-03     -0.21755906E-03     -0.44331282E-03
    2655     -0.15813993E-03     -0.15966421E-03     -0.21761658E-03     -0.44331282E-03
    2656     -0.15814090E-03     -0.15966421E-03     -0.21767212E-03     -0.44331282E-03
    2657     -0.15814190E-03     -0.15966421E-03     -0.21772857E-03     -0.44331282E-03
    2658     -0.15814418E-03     -0.15966421E-03     -0.21783289E-03     -0.44331282E-03
    2659     -0.15814583E-03     -0.15966421E-03     -0.21789751E-03     -0.44331282E-03
    2660     -0.15814676E-03     -0.15966421E-03     -0.21795003E-03     -0.44331282E-03
    2661     -0.15814832E-03     -0.15966421E-03     -0.21801870E-03     -0.44331282E-03
    2662     -0.15814930E-03     -0.15966421E-03     -0.21807150E-03     -0.44331282E-03
    2663     -0.15815066E-03     -0.15966421E-03     -0.21814043E-03     -0.44331282E-03
    2664     -0.15815282E-03     -0.15966421E-03     -0.21823559E-03     -0.44331282E-03
    2665     -0.15815416E-03     -0.15966421E-03     -0.21829547E-03     -0.44331282E-03
    2666     -0.15815569E-03     -0.15966421E-03     -0.21836904E-03     -0.44331282E-03
    2667     -0.15815719E-03     -0.15966421E-03     -0.21844080E-03     -0.44331282E-03
    2668     -0.15815887E-03     -0.15966421E-03     -0.21851960E-03     -0.44331282E-03
    2669     -0.15816015E-03     -0.15966421E-03     -0.21857557E-03     -0.44331282E-03
    2670     -0.15816162E-03     -0.15966421E-03     -0.21864337E-03     -0.44331282E-03
    2671     -0.15816266E-03     -0.15966421E-03     -0.21869776E-03     -0.44331282E-03
    2672     -0.15816420E-03     -0.15966421E-03     -0.21876227E-03     -0.44331282E-03
    2673     -0.15816645E-03     -0.15966421E-03     -0.21886872E-03     -0.44331282E-03
    2674     -0.15816784E-03     -0.15966421E-03     -0.21892672E-03     -0.44331282E-03
    2675     -0.15816931E-03     -0.15966421E-03     -0.21899684E-03     -0.44331282E-03
    2676     -0.15817032E-03     -0.15966421E-03     -0.21903689E-03     -0.44331282E-03
    2677     -0.15817472E-03     -0.15966421E-03     -0.21919656E-03     -0.44331282E-03
    2678     -0.15817807E-03     -0.15966421E-03     -0.21933052E-03     -0.44331282E-03
    2679     -0.15818086E-03     -0.15966421E-03     -0.21944231E-03     -0.44331282E-03
    2680     -0.15818233E-03     -0.15966421E-03     -0.21950167E-03     -0.44331282E-03
    2681     -0.15818331E-03     -0.15966421E-03     -0.21956010E-03     -0.44331282E-03
    2682     -0.15818504E-03     -0.15966421E-03     -0.21964274E-03     -0.44331282E-03
    2683     -0.15818666E-03     -0.15966421E-03     -0.21972545E-03     -0.44331282E-03
    2684     -0.15818864E-03     -0.15966421E-03     -0.21982467E-03     -0.44331282E-03
    2685     -0.15818981E-03     -0.15966421E-03     -0.21988028E-03     -0.44331282E-03
    2686     -0.15819050E-03     -0.15966421E-03     -0.21992134E-03     -0.44331282E-03
    2687     -0.15819125E-03     -0.15966421E-03     -0.21997093E-03     -0.44331282E-03
    2688     -0.15819214E-03     -0.15966421E-03     -0.22002011E-03     -0.44331282E-03
    2689     -0.15819295E-03     -0.15966421E-03     -0.22007478E-03     -0.44331282E-03
    2690     -0.15819385E-03     -0.15966421E-03     -0.22012974E-03     -0.44331282E-03
    2691     -0.15819487E-03     -0.15966421E-03     -0.22018571E-03     -0.44331282E-03
    2692     -0.15819648E-03     -0.15966421E-03     -0.22026568E-03     -0.44331282E-03
    2693     -0.15819783E-03     -0.15966421E-03     -0.22033034E-03     -0.44331282E-03
    2694     -0.15819884E-03     -0.15966421E-03     -0.22038789E-03     -0.44331282E-03
    2695     -0.15819970E-03     -0.15966421E-03     -0.22043831E-03     -0.44331282E-03
    2696     -0.15820047E-03     -0.15966421E-03     -0.22049033E-03     -0.44331282E-03
    2697     -0.15820156E-03     -0.15966421E-03     -0.22054185E-03     -0.44331282E-03
    2698     -0.15820243E-03     -0.15966421E-03     -0.22058854E-03     -0.44331282E-03
    2699     -0.15820340E-03     -0.15966421E-03     -0.22065285E-03     -0.44331282E-03
    2700     -0.15820424E-03     -0.15966421E-03     -0.22071351E-03     -0.44331282E-03
    2701     -0.15820528E-03     -0.15966421E-03     -0.22078582E-03     -0.44331282E-03
    2702     -0.15820614E-03     -0.15966421E-03     -0.22083864E-03     -0.44331282E-03
    2703     -0.15820696E-03     -0.15966421E-03     -0.22089002E-03     -0.44331282E-03
    2704     -0.15820810E-03     -0.15966421E-03     -0.22096576E-03     -0.44331282E-03
    2705     -0.15820876E-03     -0.15966421E-03     -0.22101361E-03     -0.44331282E-03
    2706     -0.15820954E-03     -0.15966421E-03     -0.22105471E-03     -0.44331282E-03
    2707     -0.15821028E-03     -0.15966421E-03     -0.22110143E-03     -0.44331282E-03
    2708     -0.15821088E-03     -0.15966421E-03     -0.22113749E-03     -0.44331282E-03
    2709     -0.15821185E-03     -0.15966421E-03     -0.22119168E-03     -0.44331282E-03
    2710     -0.15821266E-03     -0.15966421E-03     -0.22124694E-03     -0.44331282E-03
    2711     -0.15821375E-03     -0.15966421E-03     -0.22131796E-03     -0.44331282E-03
    2712     -0.15821495E-03     -0.15966421E-03     -0.22139582E-03     -0.44331282E-03
    2713     -0.15821608E-03     -0.15966421E-03     -0.22145953E-03     -0.44331282E-03
    2714     -0.15821718E-03     -0.15966421E-03     -0.22151571E-03     -0.44331282E-03
    2715     -0.15821877E-03     -0.15966421E-03     -0.22160878E-03     -0.44331282E-03
    2716     -0.15821997E-03     -0.15966421E-03     -0.22167414E-03     -0.44331282E-03
    2717     -0.15822110E-03     -0.15966421E-03     -0.22173487E-03     -0.44331282E-03
    2718     -0.15822261E-03     -0.15966421E-03     -0.22181392E-03     -0.44331282E-03
    2719     -0.15822334E-03     -0.15966421E-03     -0.22185311E-03     -0.44331282E-03
    2720     -0.15822419E-03     -0.15966421E-03     -0.22190217E-03     -0.44331282E-03
    2721     -0.15822507E-03     -0.15966421E-03     -0.22195076E-03     -0.44331282E-03
    2722     -0.15822588E-03     -0.15966421E-03     -0.22199516E-03     -0.44331282E-03
    2723     -0.15822674E-03     -0.15966421E-03     -0.22203735E-03     -0.44331282E-03
    2724     -0.15822771E-03     -0.15966421E-03     -0.22208956E-03     -0.44331282E-03
    2725     -0.15822858E-03     -0.15966421E-03     -0.22213569E-03     -0.44331282E-03
    2726     -0.15822938E-03     -0.15966421E-03     -0.22218236E-03     -0.44331282E-03
    2727     -0.15823063E-03     -0.15966421E-03     -0.22224539E-03     -0.44331282E-03
    2728     -0.15823271E-03     -0.15966421E-03     -0.22236078E-03     -0.44331282E-03
    2729     -0.15823363E-03     -0.15966421E-03     -0.22241426E-03     -0.44331282E-03
    2730     -0.15823494E-03     -0.15966421E-03     -0.22248614E-03     -0.44331282E-03
    2731     -0.15823582E-03     -0.15966421E-03     -0.22254535E-03     -0.44331282E-03
    2732     -0.15823718E-03     -0.15966421E-03     -0.22262444E-03     -0.44331282E-03
    2733     -0.15823924E-03     -0.15966421E-03     -0.22273303E-03     -0.44331282E-03
    2734     -0.15824020E-03     -0.15966421E-03     -0.22279148E-03     -0.44331282E-03
    2735     -0.15824079E-03     -0.15966421E-03     -0.22283109E-03     -0.44331282E-03
    2736     -0.15824166E-03     -0.15966421E-03     -0.22289694E-03     -0.44331282E-03
    2737     -0.15824231E-03     -0.15966421E-03     -0.22294738E-03     -0.44331282E-03
    2738     -0.15824321E-03     -0.15966421E-03     -0.22300340E-03     -0.44331282E-03
    2739     -0.15824418E-03     -0.15966421E-03     -0.22307282E-03     -0.44331282E-03
    2740     -0.15824485E-03     -0.15966421E-03     -0.22311839E-03     -0.44331282E-03
    2741     -0.15824579E-03     -0.15966421E-03     -0.22317415E-03     -0.44331282E-03
    2742     -0.15824656E-03     -0.15966421E-03     -0.22322241E-03     -0.44331282E-03
    2743     -0.15824724E-03     -0.15966421E-03     -0.22327011E-03     -0.44331282E-03
    2744     -0.15824801E-03     -0.15966421E-03     -0.22331719E-03     -0.44331282E-03
    2745     -0.15824865E-03     -0.15966421E-03     -0.22335656E-03     -0.44331282E-03
    2746     -0.15824951E-03     -0.15966421E-03     -0.22340071E-03     -0.44331282E-03
    2747     -0.15825025E-03     -0.15966421E-03     -0.22344731E-03     -0.44331282E-03
    2748     -0.15825099E-03     -0.15966421E-03     -0.22349259E-03     -0.44331282E-03
    2749     -0.15825171E-03     -0.15966421E-03     -0.22353910E-03     -0.44331282E-03
    2750     -0.15825247E-03     -0.15966421E-03     -0.22358800E-03     -0.44331282E-03
    2751     -0.15825333E-03     -0.15966421E-03     -0.22364402E-03     -0.44331282E-03
    2752     -0.15825394E-03     -0.15966421E-03     -0.22368222E-03     -0.44331282E-03
    2753     -0.15825463E-03     -0.15966421E-03     -0.22372724E-03     -0.44331282E-03
    2754     -0.15825545E-03     -0.15966421E-03     -0.22377754E-03     -0.44331282E-03
    2755     -0.15825612E-03     -0.15966421E-03     -0.22382144E-03     -0.44331282E-03
    2756     -0.15825669E-03     -0.15966421E-03     -0.22386615E-03     -0.44331282E-03
    2757     -0.15825760E-03     -0.15966421E-03     -0.22392836E-03     -0.44331282E-03
    2758     -0.15825830E-03     -0.15966421E-03     -0.22398341E-03     -0.44331282E-03
    2759     -0.15825926E-03     -0.15966421E-03     -0.22407034E-03     -0.44331282E-03
    2760     -0.15826002E-03     -0.15966421E-03     -0.22413792E-03     -0.44331282E-03
    2761     -0.15826069E-03     -0.15966421E-03     -0.22419358E-03     -0.44331282E-03
    2762     -0.15826161E-03     -0.15966421E-03     -0.22426902E-03     -0.44331282E-03
    2763     -0.15826214E-03     -0.15966421E-03     -0.22431264E-03     -0.44331282E-03
    2764     -0.15826320E-03     -0.15966421E-03     -0.22439614E-03     -0.44331282E-03
    2765     -0.15826368E-03     -0.15966421E-03     -0.22443971E-03     -0.44331282E-03
    2766     -0.15826443E-03     -0.15966421E-03     -0.22449201E-03     -0.44331282E-03
    2767     -0.15826518E-03     -0.15966421E-03     -0.22454849E-03     -0.44331282E-03
    2768     -0.15826565E-03     -0.15966421E-03     -0.22457938E-03     -0.44331282E-03
    2769     -0.15826614E-03     -0.15966421E-03     -0.22461656E-03     -0.44331282E-03
    2770     -0.15826679E-03     -0.15966421E-03     -0.22465964E-03     -0.44331282E-03
    2771     -0.15826747E-03     -0.15966421E-03     -0.22470452E-03     -0.44331282E-03
    2772     -0.15826808E-03     -0.15966421E-03     -0.22474740E-03     -0.44331282E-03
    2773     -0.15826884E-03     -0.15966421E-03     -0.22479984E-03     -0.44331282E-03
    2774     -0.15826938E-03     -0.15966421E-03     -0.22484331E-03     -0.44331282E-03
    2775     -0.15826994E-03     -0.15966421E-03     -0.22488088E-03     -0.44331282E-03
    2776     -0.15827052E-03     -0.15966421E-03     -0.22492173E-03     -0.44331282E-03
    2777     -0.15827115E-03     -0.15966421E-03     -0.22496892E-03     -0.44331282E-03
    2778     -0.15827173E-03     -0.15966421E-03     -0.22500535E-03     -0.44331282E-03
    2779     -0.15827213E-03     -0.15966421E-03     -0.22504447E-03     -0.44331282E-03
    2780     -0.15827254E-03     -0.15966421E-03     -0.22507514E-03     -0.44331282E-03
    2781     -0.15827308E-03     -0.15966421E-03     -0.22511467E-03     -0.44331282E-03
    2782     -0.15827357E-03     -0.15966421E-03     -0.22514623E-03     -0.44331282E-03
    2783     -0.15827407E-03     -0.15966421E-03     -0.22518209E-03     -0.44331282E-03
    2784     -0.15827465E-03     -0.15966421E-03     -0.22523301E-03     -0.44331282E-03
    2785     -0.15827520E-03     -0.15966421E-03     -0.22526937E-03     -0.44331282E-03
    2786     -0.15827568E-03     -0.15966421E-03     -0.22531028E-03     -0.44331282E-03
    2787     -0.15827635E-03     -0.15966421E-03     -0.22536425E-03     -0.44331282E-03
    2788     -0.15827711E-03     -0.15966421E-03     -0.22541404E-03     -0.44331282E-03
    2789     -0.15827760E-03     -0.15966421E-03     -0.22545028E-03     -0.44331282E-03
    2790     -0.15827817E-03     -0.15966421E-03     -0.22549972E-03     -0.44331282E-03
    2791     -0.15827869E-03     -0.15966421E-03     -0.22554039E-03     -0.44331282E-03
    2792     -0.15827928E-03     -0.15966421E-03     -0.22558928E-03     -0.44331282E-03
    2793     -0.15827987E-03     -0.15966421E-03     -0.22563663E-03     -0.44331282E-03
    2794     -0.15828060E-03     -0.15966421E-03     -0.22568702E-03     -0.44331282E-03
    2795     -0.15828127E-03     -0.15966421E-03     -0.22572514E-03     -0.44331282E-03
    2796     -0.15828198E-03     -0.15966421E-03     -0.22577011E-03     -0.44331282E-03
    2797     -0.15828274E-03     -0.15966421E-03     -0.22581609E-03     -0.44331282E-03
    2798     -0.15828330E-03     -0.15966421E-03     -0.22586299E-03     -0.44331282E-03
    2799     -0.15828384E-03     -0.15966421E-03     -0.22590320E-03     -0.44331282E-03
    2800     -0.15828454E-03     -0.15966421E-03     -0.22595096E-03     -0.44331282E-03
    2801     -0.15828515E-03     -0.15966421E-03     -0.22599368E-03     -0.44331282E-03
    2802     -0.15828580E-03     -0.15966421E-03     -0.22604104E-03     -0.44331282E-03
    2803     -0.15828647E-03     -0.15966421E-03     -0.22608532E-03     -0.44331282E-03
    2804     -0.15828702E-03     -0.15966421E-03     -0.22612516E-03     -0.44331282E-03
    2805     -0.15828769E-03     -0.15966421E-03     -0.22616960E-03     -0.44331282E-03
    2806     -0.15828822E-03     -0.15966421E-03     -0.22620522E-03     -0.44331282E-03
    2807     -0.15828871E-03     -0.15966421E-03     -0.22623865E-03     -0.44331282E-03
    2808     -0.15828922E-03     -0.15966421E-03     -0.22628328E-03     -0.44331282E-03
    2809     -0.15828982E-03     -0.15966421E-03     -0.22633299E-03     -0.44331282E-03
    2810     -0.15829057E-03     -0.15966421E-03     -0.22639080E-03     -0.44331282E-03
    2811     -0.15829130E-03     -0.15966421E-03     -0.22644041E-03     -0.44331282E-03
    2812     -0.15829202E-03     -0.15966421E-03     -0.22649473E-03     -0.44331282E-03
    2813     -0.15829268E-03     -0.15966421E-03     -0.22654086E-03     -0.44331282E-03
    2814     -0.15829340E-03     -0.15966421E-03     -0.22659298E-03     -0.44331282E-03
    2815     -0.15829408E-03     -0.15966421E-03     -0.22664506E-03     -0.44331282E-03
    2816     -0.15829479E-03     -0.15966421E-03     -0.22669817E-03     -0.44331282E-03
    2817     -0.15829561E-03     -0.15966421E-03     -0.22675512E-03     -0.44331282E-03
    2818     -0.15829636E-03     -0.15966421E-03     -0.22680510E-03     -0.44331282E-03
    2819     -0.15829769E-03     -0.15966421E-03     -0.22687759E-03     -0.44331282E-03
    2820     -0.15829862E-03     -0.15966421E-03     -0.22693733E-03     -0.44331282E-03
    2821     -0.15829931E-03     -0.15966421E-03     -0.22699393E-03     -0.44331282E-03
    2822     -0.15829986E-03     -0.15966421E-03     -0.22703815E-03     -0.44331282E-03
    2823     -0.15830275E-03     -0.15966421E-03     -0.22717517E-03     -0.44331282E-03
    2824     -0.15830431E-03     -0.15966421E-03     -0.22726440E-03     -0.44331282E-03
    2825     -0.15830594E-03     -0.15966421E-03     -0.22734833E-03     -0.44331282E-03
    2826     -0.15830710E-03     -0.15966421E-03     -0.22741696E-03     -0.44331282E-03
    2827     -0.15830780E-03     -0.15966421E-03     -0.22747379E-03     -0.44331282E-03
    2828     -0.15830898E-03     -0.15966421E-03     -0.22753384E-03     -0.44331282E-03
    2829     -0.15831034E-03     -0.15966421E-03     -0.22762228E-03     -0.44331282E-03
    2830     -0.15831104E-03     -0.15966421E-03     -0.22767064E-03     -0.44331282E-03
    2831     -0.15831240E-03     -0.15966421E-03     -0.22774996E-03     -0.44331282E-03
    2832     -0.15831320E-03     -0.15966421E-03     -0.22780990E-03     -0.44331282E-03
    2833     -0.15831374E-03     -0.15966421E-03     -0.22784648E-03     -0.44331282E-03
    2834     -0.15831442E-03     -0.15966421E-03     -0.22790367E-03     -0.44331282E-03
    2835     -0.15831568E-03     -0.15966421E-03     -0.22797168E-03     -0.44331282E-03
    2836     -0.15831655E-03     -0.15966421E-03     -0.22803936E-03     -0.44331282E-03
    2837     -0.15831727E-03     -0.15966421E-03     -0.22809046E-03     -0.44331282E-03
    2838     -0.15831844E-03     -0.15966421E-03     -0.22817328E-03     -0.44331282E-03
    2839     -0.15831978E-03     -0.15966421E-03     -0.22825312E-03     -0.44331282E-03
    2840     -0.15832046E-03     -0.15966421E-03     -0.22830106E-03     -0.44331282E-03
    2841     -0.15832514E-03     -0.15966421E-03     -0.22847948E-03     -0.44331282E-03
    2842     -0.15832675E-03     -0.15966421E-03     -0.22857866E-03     -0.44331282E-03
    2843     -0.15832789E-03     -0.15966421E-03     -0.22864220E-03     -0.44331282E-03
    2844     -0.15832911E-03     -0.15966421E-03     -0.22871167E-03     -0.44331282E-03
    2845     -0.15833067E-03     -0.15966421E-03     -0.22879135E-03     -0.44331282E-03
    2846     -0.15833158E-03     -0.15966421E-03     -0.22885583E-03     -0.44331282E-03
    2847     -0.15833303E-03     -0.15966421E-03     -0.22893832E-03     -0.44331282E-03
    2848     -0.15833470E-03     -0.15966421E-03     -0.22902174E-03     -0.44331282E-03
    2849     -0.15833575E-03     -0.15966421E-03     -0.22908214E-03     -0.44331282E-03
    2850     -0.15833669E-03     -0.15966421E-03     -0.22913725E-03     -0.44331282E-03
    2851     -0.15833749E-03     -0.15966421E-03     -0.22919603E-03     -0.44331282E-03
    2852     -0.15833808E-03     -0.15966421E-03     -0.22923664E-03     -0.44331282E-03
    2853     -0.15833871E-03     -0.15966421E-03     -0.22928488E-03     -0.44331282E-03
    2854     -0.15833981E-03     -0.15966421E-03     -0.22936135E-03     -0.44331282E-03
    2855     -0.15834060E-03     -0.15966421E-03     -0.22942330E-03     -0.44331282E-03
    2856     -0.15834136E-03     -0.15966421E-03     -0.22948611E-03     -0.44331282E-03
    2857     -0.15834224E-03     -0.15966421E-03     -0.22955351E-03     -0.44331282E-03
    2858     -0.15834292E-03     -0.15966421E-03     -0.22961530E-03     -0.44331282E-03
    2859     -0.15834368E-03     -0.15966421E-03     -0.22967965E-03     -0.44331282E-03
    2860     -0.15834445E-03     -0.15966421E-03     -0.22973536E-03     -0.44331282E-03
    2861     -0.15834512E-03     -0.15966421E-03     -0.22978937E-03     -0.44331282E-03
    2862     -0.15834583E-03     -0.15966421E-03     -0.22984126E-03     -0.44331282E-03
    2863     -0.15834641E-03     -0.15966421E-03     -0.22988463E-03     -0.44331282E-03
    2864     -0.15834692E-03     -0.15966421E-03     -0.22992363E-03     -0.44331282E-03
    2865     -0.15834750E-03     -0.15966421E-03     -0.22996783E-03     -0.44331282E-03
    2866     -0.15834800E-03     -0.15966421E-03     -0.23000395E-03     -0.44331282E-03
