# q=  0.00000000E+00  0.00000000E+00  0.10000000E-02  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
    2221     -0.15765122E-03     -0.15967571E-03     -0.19112520E-03     -0.44370132E-03
    2222     -0.15765270E-03     -0.15967571E-03     -0.19120285E-03     -0.44370132E-03
    2223     -0.15765382E-03     -0.15967571E-03     -0.19124729E-03     -0.44370132E-03
    2224     -0.15765499E-03     -0.15967571E-03     -0.19132012E-03     -0.44370132E-03
    2225     -0.15765613E-03     -0.15967571E-03     -0.19138865E-03     -0.44370132E-03
    2226     -0.15765706E-03     -0.15967571E-03     -0.19143616E-03     -0.44370132E-03
    2227     -0.15765875E-03     -0.15967571E-03     -0.19156056E-03     -0.44370132E-03
    2228     -0.15766043E-03     -0.15967571E-03     -0.19168280E-03     -0.44370132E-03
    2229     -0.15766124E-03     -0.15967571E-03     -0.19173714E-03     -0.44370132E-03
    2230     -0.15766212E-03     -0.15967571E-03     -0.19179318E-03     -0.44370132E-03
    2231     -0.15766289E-03     -0.15967571E-03     -0.19182254E-03     -0.44370132E-03
    2232     -0.15766430E-03     -0.15967571E-03     -0.19189784E-03     -0.44370132E-03
    2233     -0.15766545E-03     -0.15967571E-03     -0.19196266E-03     -0.44370132E-03
    2234     -0.15766647E-03     -0.15967571E-03     -0.19201842E-03     -0.44370132E-03
    2235     -0.15766708E-03     -0.15967571E-03     -0.19206173E-03     -0.44370132E-03
    2236     -0.15766840E-03     -0.15967571E-03     -0.19213001E-03     -0.44370132E-03
    2237     -0.15766919E-03     -0.15967571E-03     -0.19216624E-03     -0.44370132E-03
    2238     -0.15766998E-03     -0.15967571E-03     -0.19221039E-03     -0.44370132E-03
    2239     -0.15767172E-03     -0.15967571E-03     -0.19228985E-03     -0.44370132E-03
    2240     -0.15767342E-03     -0.15967571E-03     -0.19237066E-03     -0.44370132E-03
    2241     -0.15767535E-03     -0.15967571E-03     -0.19245312E-03     -0.44370132E-03
    2242     -0.15767696E-03     -0.15967571E-03     -0.19253501E-03     -0.44370132E-03
    2243     -0.15767767E-03     -0.15967571E-03     -0.19255786E-03     -0.44370132E-03
    2244     -0.15767954E-03     -0.15967571E-03     -0.19266975E-03     -0.44370132E-03
    2245     -0.15768062E-03     -0.15967571E-03     -0.19272044E-03     -0.44370132E-03
    2246     -0.15768100E-03     -0.15967571E-03     -0.19274788E-03     -0.44370132E-03
    2247     -0.15768177E-03     -0.15967571E-03     -0.19277281E-03     -0.44370132E-03
    2248     -0.15768247E-03     -0.15967571E-03     -0.19280237E-03     -0.44370132E-03
    2249     -0.15768307E-03     -0.15967571E-03     -0.19283032E-03     -0.44370132E-03
    2250     -0.15768388E-03     -0.15967571E-03     -0.19285331E-03     -0.44370132E-03
    2251     -0.15768478E-03     -0.15967571E-03     -0.19288686E-03     -0.44370132E-03
    2252     -0.15768574E-03     -0.15967571E-03     -0.19293124E-03     -0.44370132E-03
    2253     -0.15768658E-03     -0.15967571E-03     -0.19297529E-03     -0.44370132E-03
    2254     -0.15768710E-03     -0.15967571E-03     -0.19300330E-03     -0.44370132E-03
    2255     -0.15768877E-03     -0.15967571E-03     -0.19311875E-03     -0.44370132E-03
    2256     -0.15769006E-03     -0.15967571E-03     -0.19321005E-03     -0.44370132E-03
    2257     -0.15769045E-03     -0.15967571E-03     -0.19324666E-03     -0.44370132E-03
    2258     -0.15769085E-03     -0.15967571E-03     -0.19328356E-03     -0.44370132E-03
    2259     -0.15769173E-03     -0.15967571E-03     -0.19331462E-03     -0.44370132E-03
    2260     -0.15769225E-03     -0.15967571E-03     -0.19334480E-03     -0.44370132E-03
    2261     -0.15769283E-03     -0.15967571E-03     -0.19336665E-03     -0.44370132E-03
    2262     -0.15769335E-03     -0.15967571E-03     -0.19339208E-03     -0.44370132E-03
    2263     -0.15769440E-03     -0.15967571E-03     -0.19343661E-03     -0.44370132E-03
    2264     -0.15769483E-03     -0.15967571E-03     -0.19347297E-03     -0.44370132E-03
    2265     -0.15769519E-03     -0.15967571E-03     -0.19350285E-03     -0.44370132E-03
    2266     -0.15769551E-03     -0.15967571E-03     -0.19352876E-03     -0.44370132E-03
    2267     -0.15769635E-03     -0.15967571E-03     -0.19358205E-03     -0.44370132E-03
    2268     -0.15769719E-03     -0.15967571E-03     -0.19363602E-03     -0.44370132E-03
    2269     -0.15769799E-03     -0.15967571E-03     -0.19368965E-03     -0.44370132E-03
    2270     -0.15769875E-03     -0.15967571E-03     -0.19374223E-03     -0.44370132E-03
    2271     -0.15769958E-03     -0.15967571E-03     -0.19377180E-03     -0.44370132E-03
    2272     -0.15770042E-03     -0.15967571E-03     -0.19380231E-03     -0.44370132E-03
    2273     -0.15770098E-03     -0.15967571E-03     -0.19383260E-03     -0.44370132E-03
    2274     -0.15770173E-03     -0.15967571E-03     -0.19387502E-03     -0.44370132E-03
    2275     -0.15770259E-03     -0.15967571E-03     -0.19393135E-03     -0.44370132E-03
    2276     -0.15770448E-03     -0.15967571E-03     -0.19406265E-03     -0.44370132E-03
    2277     -0.15770524E-03     -0.15967571E-03     -0.19411364E-03     -0.44370132E-03
    2278     -0.15770557E-03     -0.15967571E-03     -0.19414520E-03     -0.44370132E-03
    2279     -0.15770644E-03     -0.15967571E-03     -0.19420743E-03     -0.44370132E-03
    2280     -0.15770748E-03     -0.15967571E-03     -0.19426250E-03     -0.44370132E-03
    2281     -0.15770843E-03     -0.15967571E-03     -0.19432069E-03     -0.44370132E-03
    2282     -0.15770920E-03     -0.15967571E-03     -0.19437822E-03     -0.44370132E-03
    2283     -0.15770989E-03     -0.15967571E-03     -0.19442517E-03     -0.44370132E-03
    2284     -0.15771264E-03     -0.15967571E-03     -0.19458430E-03     -0.44370132E-03
    2285     -0.15771332E-03     -0.15967571E-03     -0.19462536E-03     -0.44370132E-03
    2286     -0.15771403E-03     -0.15967571E-03     -0.19466927E-03     -0.44370132E-03
    2287     -0.15771487E-03     -0.15967571E-03     -0.19470887E-03     -0.44370132E-03
    2288     -0.15771570E-03     -0.15967571E-03     -0.19473871E-03     -0.44370132E-03
    2289     -0.15771644E-03     -0.15967571E-03     -0.19476648E-03     -0.44370132E-03
    2290     -0.15771770E-03     -0.15967571E-03     -0.19484167E-03     -0.44370132E-03
    2291     -0.15772024E-03     -0.15967571E-03     -0.19501300E-03     -0.44370132E-03
    2292     -0.15772236E-03     -0.15967571E-03     -0.19515445E-03     -0.44370132E-03
    2293     -0.15772306E-03     -0.15967571E-03     -0.19519568E-03     -0.44370132E-03
    2294     -0.15772381E-03     -0.15967571E-03     -0.19524251E-03     -0.44370132E-03
    2295     -0.15772440E-03     -0.15967571E-03     -0.19527323E-03     -0.44370132E-03
    2296     -0.15772501E-03     -0.15967571E-03     -0.19530056E-03     -0.44370132E-03
    2297     -0.15772581E-03     -0.15967571E-03     -0.19535054E-03     -0.44370132E-03
    2298     -0.15772656E-03     -0.15967571E-03     -0.19541061E-03     -0.44370132E-03
    2299     -0.15772778E-03     -0.15967571E-03     -0.19549781E-03     -0.44370132E-03
    2300     -0.15772902E-03     -0.15967571E-03     -0.19558603E-03     -0.44370132E-03
    2301     -0.15772946E-03     -0.15967571E-03     -0.19561667E-03     -0.44370132E-03
    2302     -0.15773030E-03     -0.15967571E-03     -0.19567167E-03     -0.44370132E-03
    2303     -0.15773097E-03     -0.15967571E-03     -0.19571599E-03     -0.44370132E-03
    2304     -0.15773129E-03     -0.15967571E-03     -0.19574115E-03     -0.44370132E-03
    2305     -0.15773174E-03     -0.15967571E-03     -0.19576779E-03     -0.44370132E-03
    2306     -0.15773224E-03     -0.15967571E-03     -0.19579232E-03     -0.44370132E-03
    2307     -0.15773301E-03     -0.15967571E-03     -0.19582869E-03     -0.44370132E-03
    2308     -0.15773396E-03     -0.15967571E-03     -0.19587087E-03     -0.44370132E-03
    2309     -0.15773488E-03     -0.15967571E-03     -0.19590989E-03     -0.44370132E-03
    2310     -0.15773565E-03     -0.15967571E-03     -0.19594752E-03     -0.44370132E-03
    2311     -0.15773606E-03     -0.15967571E-03     -0.19597581E-03     -0.44370132E-03
    2312     -0.15773664E-03     -0.15967571E-03     -0.19601363E-03     -0.44370132E-03
    2313     -0.15773727E-03     -0.15967571E-03     -0.19605116E-03     -0.44370132E-03
    2314     -0.15773765E-03     -0.15967571E-03     -0.19607583E-03     -0.44370132E-03
    2315     -0.15774073E-03     -0.15967571E-03     -0.19620550E-03     -0.44370132E-03
    2316     -0.15774387E-03     -0.15967571E-03     -0.19633721E-03     -0.44370132E-03
    2317     -0.15774453E-03     -0.15967571E-03     -0.19637718E-03     -0.44370132E-03
    2318     -0.15774527E-03     -0.15967571E-03     -0.19641985E-03     -0.44370132E-03
    2319     -0.15774620E-03     -0.15967571E-03     -0.19646635E-03     -0.44370132E-03
    2320     -0.15774716E-03     -0.15967571E-03     -0.19650930E-03     -0.44370132E-03
    2321     -0.15774886E-03     -0.15967571E-03     -0.19658390E-03     -0.44370132E-03
    2322     -0.15775101E-03     -0.15967571E-03     -0.19667766E-03     -0.44370132E-03
    2323     -0.15775175E-03     -0.15967571E-03     -0.19671328E-03     -0.44370132E-03
    2324     -0.15775195E-03     -0.15967571E-03     -0.19673058E-03     -0.44370132E-03
    2325     -0.15775342E-03     -0.15967571E-03     -0.19685007E-03     -0.44370132E-03
    2326     -0.15775495E-03     -0.15967571E-03     -0.19697138E-03     -0.44370132E-03
    2327     -0.15775584E-03     -0.15967571E-03     -0.19702727E-03     -0.44370132E-03
    2328     -0.15775672E-03     -0.15967571E-03     -0.19708057E-03     -0.44370132E-03
    2329     -0.15775787E-03     -0.15967571E-03     -0.19715365E-03     -0.44370132E-03
    2330     -0.15775907E-03     -0.15967571E-03     -0.19722835E-03     -0.44370132E-03
    2331     -0.15775990E-03     -0.15967571E-03     -0.19727877E-03     -0.44370132E-03
    2332     -0.15776074E-03     -0.15967571E-03     -0.19732965E-03     -0.44370132E-03
    2333     -0.15776137E-03     -0.15967571E-03     -0.19736446E-03     -0.44370132E-03
    2334     -0.15776200E-03     -0.15967571E-03     -0.19739696E-03     -0.44370132E-03
    2335     -0.15776309E-03     -0.15967571E-03     -0.19745966E-03     -0.44370132E-03
    2336     -0.15776422E-03     -0.15967571E-03     -0.19752420E-03     -0.44370132E-03
    2337     -0.15776489E-03     -0.15967571E-03     -0.19756375E-03     -0.44370132E-03
    2338     -0.15776554E-03     -0.15967571E-03     -0.19760488E-03     -0.44370132E-03
    2339     -0.15776636E-03     -0.15967571E-03     -0.19764547E-03     -0.44370132E-03
    2340     -0.15776721E-03     -0.15967571E-03     -0.19768892E-03     -0.44370132E-03
    2341     -0.15776748E-03     -0.15967571E-03     -0.19771314E-03     -0.44370132E-03
    2342     -0.15776799E-03     -0.15967571E-03     -0.19774072E-03     -0.44370132E-03
    2343     -0.15776843E-03     -0.15967571E-03     -0.19777060E-03     -0.44370132E-03
    2344     -0.15776886E-03     -0.15967571E-03     -0.19780064E-03     -0.44370132E-03
    2345     -0.15776934E-03     -0.15967571E-03     -0.19783123E-03     -0.44370132E-03
    2346     -0.15776981E-03     -0.15967571E-03     -0.19786103E-03     -0.44370132E-03
    2347     -0.15777021E-03     -0.15967571E-03     -0.19788190E-03     -0.44370132E-03
    2348     -0.15777057E-03     -0.15967571E-03     -0.19790056E-03     -0.44370132E-03
    2349     -0.15777122E-03     -0.15967571E-03     -0.19792301E-03     -0.44370132E-03
    2350     -0.15777184E-03     -0.15967571E-03     -0.19795250E-03     -0.44370132E-03
    2351     -0.15777238E-03     -0.15967571E-03     -0.19799356E-03     -0.44370132E-03
    2352     -0.15777309E-03     -0.15967571E-03     -0.19803789E-03     -0.44370132E-03
    2353     -0.15777410E-03     -0.15967571E-03     -0.19807586E-03     -0.44370132E-03
    2354     -0.15777494E-03     -0.15967571E-03     -0.19810888E-03     -0.44370132E-03
    2355     -0.15777535E-03     -0.15967571E-03     -0.19814072E-03     -0.44370132E-03
    2356     -0.15777571E-03     -0.15967571E-03     -0.19817470E-03     -0.44370132E-03
    2357     -0.15777642E-03     -0.15967571E-03     -0.19820882E-03     -0.44370132E-03
    2358     -0.15777704E-03     -0.15967571E-03     -0.19823970E-03     -0.44370132E-03
    2359     -0.15777739E-03     -0.15967571E-03     -0.19826652E-03     -0.44370132E-03
    2360     -0.15777824E-03     -0.15967571E-03     -0.19830976E-03     -0.44370132E-03
    2361     -0.15777914E-03     -0.15967571E-03     -0.19835472E-03     -0.44370132E-03
    2362     -0.15777977E-03     -0.15967571E-03     -0.19837662E-03     -0.44370132E-03
    2363     -0.15778032E-03     -0.15967571E-03     -0.19839338E-03     -0.44370132E-03
    2364     -0.15778080E-03     -0.15967571E-03     -0.19843219E-03     -0.44370132E-03
    2365     -0.15778138E-03     -0.15967571E-03     -0.19848274E-03     -0.44370132E-03
    2366     -0.15778204E-03     -0.15967571E-03     -0.19851267E-03     -0.44370132E-03
    2367     -0.15778250E-03     -0.15967571E-03     -0.19853194E-03     -0.44370132E-03
    2368     -0.15778302E-03     -0.15967571E-03     -0.19855324E-03     -0.44370132E-03
    2369     -0.15778349E-03     -0.15967571E-03     -0.19858786E-03     -0.44370132E-03
    2370     -0.15778396E-03     -0.15967571E-03     -0.19862246E-03     -0.44370132E-03
    2371     -0.15778491E-03     -0.15967571E-03     -0.19864760E-03     -0.44370132E-03
    2372     -0.15778553E-03     -0.15967571E-03     -0.19867179E-03     -0.44370132E-03
    2373     -0.15778607E-03     -0.15967571E-03     -0.19869805E-03     -0.44370132E-03
    2374     -0.15778647E-03     -0.15967571E-03     -0.19872557E-03     -0.44370132E-03
    2375     -0.15778704E-03     -0.15967571E-03     -0.19874713E-03     -0.44370132E-03
    2376     -0.15778768E-03     -0.15967571E-03     -0.19876962E-03     -0.44370132E-03
    2377     -0.15778803E-03     -0.15967571E-03     -0.19881887E-03     -0.44370132E-03
    2378     -0.15778838E-03     -0.15967571E-03     -0.19886678E-03     -0.44370132E-03
    2379     -0.15778922E-03     -0.15967571E-03     -0.19891296E-03     -0.44370132E-03
    2380     -0.15779006E-03     -0.15967571E-03     -0.19895945E-03     -0.44370132E-03
    2381     -0.15779102E-03     -0.15967571E-03     -0.19898528E-03     -0.44370132E-03
    2382     -0.15779182E-03     -0.15967571E-03     -0.19902453E-03     -0.44370132E-03
    2383     -0.15779251E-03     -0.15967571E-03     -0.19907041E-03     -0.44370132E-03
    2384     -0.15779335E-03     -0.15967571E-03     -0.19911648E-03     -0.44370132E-03
    2385     -0.15779397E-03     -0.15967571E-03     -0.19916227E-03     -0.44370132E-03
    2386     -0.15779440E-03     -0.15967571E-03     -0.19920478E-03     -0.44370132E-03
    2387     -0.15779523E-03     -0.15967571E-03     -0.19925348E-03     -0.44370132E-03
    2388     -0.15779605E-03     -0.15967571E-03     -0.19930262E-03     -0.44370132E-03
    2389     -0.15779623E-03     -0.15967571E-03     -0.19932566E-03     -0.44370132E-03
    2390     -0.15779656E-03     -0.15967571E-03     -0.19934762E-03     -0.44370132E-03
    2391     -0.15779711E-03     -0.15967571E-03     -0.19937403E-03     -0.44370132E-03
    2392     -0.15779759E-03     -0.15967571E-03     -0.19939594E-03     -0.44370132E-03
    2393     -0.15779815E-03     -0.15967571E-03     -0.19942672E-03     -0.44370132E-03
    2394     -0.15779864E-03     -0.15967571E-03     -0.19944486E-03     -0.44370132E-03
    2395     -0.15779913E-03     -0.15967571E-03     -0.19947704E-03     -0.44370132E-03
    2396     -0.15779962E-03     -0.15967571E-03     -0.19950738E-03     -0.44370132E-03
    2397     -0.15780059E-03     -0.15967571E-03     -0.19955853E-03     -0.44370132E-03
    2398     -0.15780134E-03     -0.15967571E-03     -0.19960025E-03     -0.44370132E-03
    2399     -0.15780195E-03     -0.15967571E-03     -0.19962612E-03     -0.44370132E-03
    2400     -0.15780260E-03     -0.15967571E-03     -0.19964727E-03     -0.44370132E-03
    2401     -0.15780342E-03     -0.15967571E-03     -0.19968230E-03     -0.44370132E-03
    2402     -0.15780423E-03     -0.15967571E-03     -0.19971849E-03     -0.44370132E-03
    2403     -0.15780463E-03     -0.15967571E-03     -0.19974300E-03     -0.44370132E-03
    2404     -0.15780530E-03     -0.15967571E-03     -0.19977177E-03     -0.44370132E-03
    2405     -0.15780606E-03     -0.15967571E-03     -0.19980457E-03     -0.44370132E-03
    2406     -0.15780655E-03     -0.15967571E-03     -0.19983835E-03     -0.44370132E-03
    2407     -0.15780724E-03     -0.15967571E-03     -0.19987501E-03     -0.44370132E-03
    2408     -0.15780796E-03     -0.15967571E-03     -0.19991337E-03     -0.44370132E-03
    2409     -0.15781105E-03     -0.15967571E-03     -0.20008560E-03     -0.44370132E-03
    2410     -0.15781389E-03     -0.15967571E-03     -0.20024538E-03     -0.44370132E-03
    2411     -0.15781439E-03     -0.15967571E-03     -0.20028070E-03     -0.44370132E-03
    2412     -0.15781478E-03     -0.15967571E-03     -0.20031043E-03     -0.44370132E-03
    2413     -0.15781532E-03     -0.15967571E-03     -0.20035423E-03     -0.44370132E-03
    2414     -0.15781594E-03     -0.15967571E-03     -0.20039688E-03     -0.44370132E-03
    2415     -0.15781626E-03     -0.15967571E-03     -0.20042477E-03     -0.44370132E-03
    2416     -0.15781666E-03     -0.15967571E-03     -0.20046039E-03     -0.44370132E-03
    2417     -0.15781727E-03     -0.15967571E-03     -0.20049995E-03     -0.44370132E-03
    2418     -0.15781778E-03     -0.15967571E-03     -0.20053795E-03     -0.44370132E-03
    2419     -0.15781834E-03     -0.15967571E-03     -0.20057707E-03     -0.44370132E-03
    2420     -0.15781897E-03     -0.15967571E-03     -0.20060630E-03     -0.44370132E-03
    2421     -0.15781985E-03     -0.15967571E-03     -0.20064356E-03     -0.44370132E-03
    2422     -0.15782078E-03     -0.15967571E-03     -0.20070471E-03     -0.44370132E-03
    2423     -0.15782159E-03     -0.15967571E-03     -0.20076416E-03     -0.44370132E-03
    2424     -0.15782240E-03     -0.15967571E-03     -0.20081380E-03     -0.44370132E-03
    2425     -0.15782297E-03     -0.15967571E-03     -0.20084154E-03     -0.44370132E-03
    2426     -0.15782374E-03     -0.15967571E-03     -0.20088334E-03     -0.44370132E-03
    2427     -0.15782412E-03     -0.15967571E-03     -0.20090934E-03     -0.44370132E-03
    2428     -0.15782468E-03     -0.15967571E-03     -0.20093913E-03     -0.44370132E-03
    2429     -0.15782659E-03     -0.15967571E-03     -0.20102108E-03     -0.44370132E-03
    2430     -0.15782822E-03     -0.15967571E-03     -0.20109751E-03     -0.44370132E-03
    2431     -0.15782857E-03     -0.15967571E-03     -0.20111441E-03     -0.44370132E-03
    2432     -0.15782900E-03     -0.15967571E-03     -0.20112777E-03     -0.44370132E-03
    2433     -0.15782973E-03     -0.15967571E-03     -0.20114466E-03     -0.44370132E-03
    2434     -0.15783035E-03     -0.15967571E-03     -0.20116767E-03     -0.44370132E-03
    2435     -0.15783088E-03     -0.15967571E-03     -0.20120326E-03     -0.44370132E-03
    2436     -0.15783156E-03     -0.15967571E-03     -0.20123134E-03     -0.44370132E-03
    2437     -0.15783210E-03     -0.15967571E-03     -0.20126151E-03     -0.44370132E-03
    2438     -0.15783257E-03     -0.15967571E-03     -0.20128634E-03     -0.44370132E-03
    2439     -0.15783298E-03     -0.15967571E-03     -0.20130925E-03     -0.44370132E-03
    2440     -0.15783331E-03     -0.15967571E-03     -0.20133310E-03     -0.44370132E-03
    2441     -0.15783377E-03     -0.15967571E-03     -0.20137298E-03     -0.44370132E-03
    2442     -0.15783423E-03     -0.15967571E-03     -0.20141481E-03     -0.44370132E-03
    2443     -0.15783462E-03     -0.15967571E-03     -0.20144364E-03     -0.44370132E-03
    2444     -0.15783487E-03     -0.15967571E-03     -0.20146362E-03     -0.44370132E-03
    2445     -0.15783541E-03     -0.15967571E-03     -0.20147891E-03     -0.44370132E-03
    2446     -0.15783607E-03     -0.15967571E-03     -0.20150757E-03     -0.44370132E-03
    2447     -0.15783698E-03     -0.15967571E-03     -0.20153813E-03     -0.44370132E-03
    2448     -0.15783789E-03     -0.15967571E-03     -0.20156907E-03     -0.44370132E-03
    2449     -0.15783861E-03     -0.15967571E-03     -0.20160868E-03     -0.44370132E-03
    2450     -0.15783923E-03     -0.15967571E-03     -0.20163629E-03     -0.44370132E-03
    2451     -0.15783994E-03     -0.15967571E-03     -0.20167340E-03     -0.44370132E-03
    2452     -0.15784071E-03     -0.15967571E-03     -0.20171222E-03     -0.44370132E-03
    2453     -0.15784111E-03     -0.15967571E-03     -0.20172725E-03     -0.44370132E-03
    2454     -0.15784201E-03     -0.15967571E-03     -0.20176005E-03     -0.44370132E-03
    2455     -0.15784261E-03     -0.15967571E-03     -0.20178796E-03     -0.44370132E-03
    2456     -0.15784284E-03     -0.15967571E-03     -0.20181008E-03     -0.44370132E-03
    2457     -0.15784335E-03     -0.15967571E-03     -0.20183653E-03     -0.44370132E-03
    2458     -0.15784400E-03     -0.15967571E-03     -0.20186325E-03     -0.44370132E-03
    2459     -0.15784502E-03     -0.15967571E-03     -0.20194022E-03     -0.44370132E-03
    2460     -0.15784627E-03     -0.15967571E-03     -0.20201715E-03     -0.44370132E-03
    2461     -0.15784651E-03     -0.15967571E-03     -0.20205059E-03     -0.44370132E-03
    2462     -0.15784723E-03     -0.15967571E-03     -0.20209255E-03     -0.44370132E-03
    2463     -0.15785219E-03     -0.15967571E-03     -0.20225487E-03     -0.44370132E-03
    2464     -0.15785670E-03     -0.15967571E-03     -0.20239369E-03     -0.44370132E-03
    2465     -0.15785720E-03     -0.15967571E-03     -0.20242348E-03     -0.44370132E-03
    2466     -0.15785804E-03     -0.15967571E-03     -0.20245663E-03     -0.44370132E-03
    2467     -0.15785868E-03     -0.15967571E-03     -0.20250219E-03     -0.44370132E-03
    2468     -0.15785945E-03     -0.15967571E-03     -0.20255769E-03     -0.44370132E-03
    2469     -0.15786012E-03     -0.15967571E-03     -0.20259067E-03     -0.44370132E-03
    2470     -0.15786124E-03     -0.15967571E-03     -0.20266288E-03     -0.44370132E-03
    2471     -0.15786180E-03     -0.15967571E-03     -0.20270081E-03     -0.44370132E-03
    2472     -0.15786252E-03     -0.15967571E-03     -0.20275135E-03     -0.44370132E-03
    2473     -0.15786307E-03     -0.15967571E-03     -0.20278685E-03     -0.44370132E-03
    2474     -0.15786359E-03     -0.15967571E-03     -0.20281731E-03     -0.44370132E-03
    2475     -0.15786449E-03     -0.15967571E-03     -0.20287638E-03     -0.44370132E-03
    2476     -0.15786517E-03     -0.15967571E-03     -0.20291903E-03     -0.44370132E-03
    2477     -0.15786599E-03     -0.15967571E-03     -0.20295834E-03     -0.44370132E-03
    2478     -0.15786722E-03     -0.15967571E-03     -0.20303219E-03     -0.44370132E-03
    2479     -0.15786848E-03     -0.15967571E-03     -0.20309989E-03     -0.44370132E-03
    2480     -0.15786904E-03     -0.15967571E-03     -0.20312291E-03     -0.44370132E-03
    2481     -0.15787042E-03     -0.15967571E-03     -0.20321028E-03     -0.44370132E-03
    2482     -0.15787400E-03     -0.15967571E-03     -0.20332152E-03     -0.44370132E-03
    2483     -0.15787839E-03     -0.15967571E-03     -0.20345523E-03     -0.44370132E-03
    2484     -0.15787890E-03     -0.15967571E-03     -0.20349114E-03     -0.44370132E-03
    2485     -0.15787954E-03     -0.15967571E-03     -0.20353227E-03     -0.44370132E-03
    2486     -0.15788121E-03     -0.15967571E-03     -0.20359647E-03     -0.44370132E-03
    2487     -0.15788198E-03     -0.15967571E-03     -0.20365776E-03     -0.44370132E-03
    2488     -0.15788239E-03     -0.15967571E-03     -0.20368790E-03     -0.44370132E-03
    2489     -0.15788326E-03     -0.15967571E-03     -0.20376938E-03     -0.44370132E-03
    2490     -0.15788378E-03     -0.15967571E-03     -0.20381551E-03     -0.44370132E-03
    2491     -0.15788476E-03     -0.15967571E-03     -0.20385717E-03     -0.44370132E-03
    2492     -0.15788548E-03     -0.15967571E-03     -0.20390044E-03     -0.44370132E-03
    2493     -0.15788776E-03     -0.15967571E-03     -0.20398485E-03     -0.44370132E-03
    2494     -0.15789025E-03     -0.15967571E-03     -0.20407492E-03     -0.44370132E-03
    2495     -0.15789093E-03     -0.15967571E-03     -0.20410843E-03     -0.44370132E-03
    2496     -0.15789209E-03     -0.15967571E-03     -0.20416697E-03     -0.44370132E-03
    2497     -0.15789308E-03     -0.15967571E-03     -0.20421528E-03     -0.44370132E-03
    2498     -0.15789589E-03     -0.15967571E-03     -0.20432100E-03     -0.44370132E-03
    2499     -0.15789773E-03     -0.15967571E-03     -0.20439405E-03     -0.44370132E-03
    2500     -0.15789866E-03     -0.15967571E-03     -0.20442861E-03     -0.44370132E-03
    2501     -0.15790217E-03     -0.15967571E-03     -0.20454645E-03     -0.44370132E-03
    2502     -0.15790564E-03     -0.15967571E-03     -0.20466632E-03     -0.44370132E-03
    2503     -0.15790774E-03     -0.15967571E-03     -0.20476095E-03     -0.44370132E-03
    2504     -0.15790943E-03     -0.15967571E-03     -0.20482706E-03     -0.44370132E-03
    2505     -0.15791130E-03     -0.15967571E-03     -0.20490684E-03     -0.44370132E-03
    2506     -0.15791307E-03     -0.15967571E-03     -0.20496801E-03     -0.44370132E-03
    2507     -0.15791368E-03     -0.15967571E-03     -0.20501247E-03     -0.44370132E-03
    2508     -0.15791438E-03     -0.15967571E-03     -0.20503233E-03     -0.44370132E-03
    2509     -0.15791496E-03     -0.15967571E-03     -0.20507657E-03     -0.44370132E-03
    2510     -0.15791596E-03     -0.15967571E-03     -0.20515458E-03     -0.44370132E-03
    2511     -0.15791913E-03     -0.15967571E-03     -0.20527400E-03     -0.44370132E-03
    2512     -0.15792251E-03     -0.15967571E-03     -0.20539961E-03     -0.44370132E-03
    2513     -0.15792314E-03     -0.15967571E-03     -0.20544246E-03     -0.44370132E-03
    2514     -0.15792439E-03     -0.15967571E-03     -0.20549079E-03     -0.44370132E-03
    2515     -0.15792585E-03     -0.15967571E-03     -0.20554993E-03     -0.44370132E-03
    2516     -0.15792649E-03     -0.15967571E-03     -0.20558740E-03     -0.44370132E-03
    2517     -0.15792736E-03     -0.15967571E-03     -0.20563218E-03     -0.44370132E-03
    2518     -0.15792846E-03     -0.15967571E-03     -0.20568179E-03     -0.44370132E-03
    2519     -0.15792962E-03     -0.15967571E-03     -0.20573259E-03     -0.44370132E-03
    2520     -0.15793077E-03     -0.15967571E-03     -0.20578606E-03     -0.44370132E-03
    2521     -0.15793145E-03     -0.15967571E-03     -0.20581826E-03     -0.44370132E-03
    2522     -0.15793242E-03     -0.15967571E-03     -0.20586211E-03     -0.44370132E-03
    2523     -0.15793382E-03     -0.15967571E-03     -0.20591669E-03     -0.44370132E-03
    2524     -0.15793562E-03     -0.15967571E-03     -0.20601225E-03     -0.44370132E-03
    2525     -0.15793599E-03     -0.15967571E-03     -0.20603957E-03     -0.44370132E-03
    2526     -0.15793672E-03     -0.15967571E-03     -0.20607732E-03     -0.44370132E-03
    2527     -0.15793790E-03     -0.15967571E-03     -0.20613300E-03     -0.44370132E-03
    2528     -0.15793973E-03     -0.15967571E-03     -0.20620631E-03     -0.44370132E-03
    2529     -0.15794066E-03     -0.15967571E-03     -0.20624656E-03     -0.44370132E-03
    2530     -0.15794139E-03     -0.15967571E-03     -0.20628657E-03     -0.44370132E-03
    2531     -0.15794292E-03     -0.15967571E-03     -0.20634608E-03     -0.44370132E-03
    2532     -0.15794393E-03     -0.15967571E-03     -0.20638782E-03     -0.44370132E-03
    2533     -0.15794483E-03     -0.15967571E-03     -0.20642469E-03     -0.44370132E-03
    2534     -0.15794561E-03     -0.15967571E-03     -0.20646311E-03     -0.44370132E-03
    2535     -0.15794893E-03     -0.15967571E-03     -0.20656367E-03     -0.44370132E-03
    2536     -0.15795209E-03     -0.15967571E-03     -0.20667102E-03     -0.44370132E-03
